Kepler_ID,period,transit_depth,transit_duration,flux_std,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
4072526,21.911933101805367,0.0003071813665512,10.0,0.0011866112488224,4072526,K01329.01,Kepler-819 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,33.1996355,153.66086,0.017,5.022,1112.5,2.85,485.0,13.09,32.6,1,q1_q17_dr25_tce,5102.0,4.463,0.88,295.37079,39.177212,15.03,1
4072955,177.382570352278,0.000279084903967,5.25,0.0004461608722238,4072955,K03041.01,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,5.08288076,134.00557,0.389,2.515,108.0,1.15,1183.0,462.96,12.5,1,q1_q17_dr25_tce,6217.0,4.375,1.083,295.46259,39.16848,14.207,1
4073017,584.5032998156045,0.003055593310636,5.25,0.0007370545268153,4073017,K07681.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.05552018,131.59851,0.19,2.818,134.6,0.92,844.0,119.89,9.8,1,q1_q17_dr25_tce,5352.0,4.585,0.805,295.47382,39.124561,14.772,1
4073089,58.87801363990331,0.1431063352744685,0.5,0.0195001185137211,4073089,K07682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,58.873429,153.9076,0.0,17.487,226471.0,76.18,679.0,50.35,106.8,1,q1_q17_dr25_tce,7078.0,4.192,1.568,295.49011,39.105862,14.048,0
4073707,21.986116064310064,0.0906452210351304,0.5,0.0396413107536841,4073707,K03525.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,6.282033445,131.590793,1.777,8.3777,181787.0,144.85,1029.0,264.78,1178.0,1,q1_q17_dr25_tce,6074.0,4.45,0.976,295.61261,39.195709,14.118,0
4073730,150.81015113491074,0.0031751953551352,0.5,0.000463226973436,4073730,K03785.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,6.2820426,131.58905,0.989,7.941,1413.0,23.76,2021.0,3938.81,103.3,1,q1_q17_dr25_tce,6635.0,3.511,3.798,295.61594,39.196709,11.059,0
4074294,543.6070209637087,0.0004108052492923,2.9000000000000004,0.0001830285678385,4074294,K07547.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.892988877,131.56303,0.71,2.4428,85.0,2.94,3285.0,27545.43,43.8,1,q1_q17_dr25_tce,6228.0,3.668,2.975,295.72275,39.183449,13.013,0
4074736,485.9781312598738,0.004863287356538,0.5,0.0008788130977177,4074736,K01328.01,,CANDIDATE,CANDIDATE,0.909,0,0,0,0,80.9669561,160.97672,0.007,2.5276,4733.0,5.04,364.0,4.14,52.0,1,q1_q17_dr25_tce,5611.0,4.61,0.737,295.80585,39.17799,15.671,1
4075015,21.86322001728169,0.0001190584746558,10.0,0.0006091693451632,4075015,K02850.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.11431205,131.75649,0.141,2.112,160.4,1.07,1635.0,1691.99,15.5,1,q1_q17_dr25_tce,5776.0,4.554,0.849,295.86008,39.140839,15.411,0
4075064,368.8013759458499,0.2199787718445403,0.5,0.0126616649943237,4075064,K06383.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,61.42252657,161.2406686,0.574,3.76585,337545.0,41.01,326.0,2.66,850.4,1,q1_q17_dr25_tce,4867.0,4.687,0.613,295.86926,39.148201,14.951,0
4075067,537.9231116001388,0.0069329992738533,5.25,0.0020588345020313,4075067,K03777.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.7476059,139.3464,1.25,5.066,877.0,146.63,1998.0,3768.37,7.6,1,q1_q17_dr25_tce,8992.0,3.535,4.832,295.86945,39.15881,11.5,0
4076098,23.94281704972344,0.0021914440564965,0.5,0.0010477770599611,4076098,K01323.01,Kepler-817 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.990105908,355.840837,0.582,2.4108,6154.9,7.45,1124.0,378.53,247.8,1,q1_q17_dr25_tce,5926.0,4.519,0.913,296.08185,39.161621,15.572,1
4076952,24.404255231442864,0.1380244685182343,0.5,0.0437371879950536,4076952,K06385.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.761172507,133.7034265,0.343,11.4007,205866.0,95.58,1325.0,729.48,3150.9,1,q1_q17_dr25_tce,6468.0,3.893,2.048,296.24484,39.185139,13.773,0
4076976,343.2086393333433,0.0032690573155269,2.9000000000000004,0.0004082794172816,4076976,K03124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,4.8807805,133.705,0.581,9.4,79.0,0.48,706.0,58.98,15.9,1,q1_q17_dr25_tce,4763.0,4.738,0.516,296.25168,39.18399,14.203,0
4077252,23.8557738864381,0.0013350664298142,0.5,0.0007805896194936,4077252,K05038.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.534109403,131.80501,0.476,0.9513,78.3,2.28,5513.0,217941.01,37.0,1,q1_q17_dr25_tce,10747.0,4.1,2.432,296.30716,39.117119,12.314,0
4077526,32.5219972386298,0.0003795789565031,7.65,0.0014055363722625,4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.21864532,136.8622,0.416,3.802,445.3,2.33,920.0,169.13,26.6,1,q1_q17_dr25_tce,6100.0,4.376,1.083,296.35867,39.115189,14.82,1
4077526,32.5219972386298,0.0003795789565031,7.65,0.0014055363722625,4077526,K01336.02,Kepler-58 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.573637,132.44282,0.946,5.326,468.1,2.94,799.0,96.38,24.7,2,q1_q17_dr25_tce,6100.0,4.376,1.083,296.35867,39.115189,14.82,1
4077526,32.5219972386298,0.0003795789565031,7.65,0.0014055363722625,4077526,K01336.03,Kepler-58 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,40.1015561,132.71244,0.868,5.246,550.0,2.92,583.0,27.31,19.0,3,q1_q17_dr25_tce,6100.0,4.376,1.083,296.35867,39.115189,14.82,1
4077526,32.5219972386298,0.0003795789565031,7.65,0.0014055363722625,4077526,K01336.04,Kepler-58 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.45814897,134.39743,0.754,2.867,188.1,1.61,1212.0,511.6,14.3,4,q1_q17_dr25_tce,6100.0,4.376,1.083,296.35867,39.115189,14.82,1
4077901,46.48332563105664,4.762678780180272e-05,10.0,0.0001541200884899,4077901,K02239.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,12.1097626,140.74725,0.981,10.174,113.9,1.09,681.0,50.68,28.2,1,q1_q17_dr25_tce,5437.0,4.547,0.739,296.42896,39.133759,13.007,0
4078157,208.2816684274072,0.020464048275344,0.5,0.0020548248646911,4078157,K01319.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0,1,0,0,16.025018977,367.693328,13.239,3.8828,29090.0,1069.01,657.0,44.01,257.8,1,q1_q17_dr25_tce,5776.0,4.582,0.789,296.47937,39.127571,15.484,0
4078311,20.75599406441249,0.0001539558474094,7.65,0.00065295595685,4078311,K04166.01,Kepler-1944 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.84262076,134.02155,0.234,1.6018,626.4,2.41,801.0,97.62,16.8,1,q1_q17_dr25_tce,5585.0,4.49,0.972,296.5105,39.173321,15.308,1
4078693,25.22455703905997,0.0007338004852227,7.65,0.0015500437031493,4078693,K06386.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.756536015,133.025652,1.239,1.5908,3590.8,57.46,1580.0,1472.73,100.1,1,q1_q17_dr25_tce,5496.0,4.02,1.669,296.57791,39.111519,13.485,0
4079530,35.44597975514951,0.0471270675402016,0.5,0.0118418919048338,4079530,K03594.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.72722648,144.070402,0.381,4.1376,147144.0,35.18,692.0,54.32,922.1,1,q1_q17_dr25_tce,6021.0,4.52,0.895,296.7345,39.186111,15.556,0
4079535,469.64247767697447,0.025318682196983,0.5,0.0014329851902532,4079535,K01322.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,17.72724392,356.795528,0.825,4.1073,16878.0,14.77,741.0,71.06,109.7,1,q1_q17_dr25_tce,6181.0,4.464,1.006,296.73502,39.187801,15.073,0
4135665,566.7649850639074,0.0007391323019556,10.0,0.0004157128279705,4135665,K01339.01,Kepler-823 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.16811839,134.89621,0.709,2.8084,263.0,2.28,1277.0,628.73,26.7,1,q1_q17_dr25_tce,5689.0,4.202,1.313,284.58255,39.220211,14.801,1
4135912,250.73235309270183,0.0008969286528975,0.5,0.0003017940444428,4135912,K05040.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,29.6094263,141.2485,0.719,2.71,224.9,2.87,789.0,91.56,10.8,1,q1_q17_dr25_tce,6079.0,4.059,1.783,284.66583,39.252041,14.385,1
4136466,351.8942931662483,0.0002196529698123,5.25,0.0005685345513331,4136466,K01344.01,Kepler-826 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,4.48758768,133.36092,0.532,2.874,112.0,1.37,1305.0,684.07,25.9,1,q1_q17_dr25_tce,6060.0,4.227,1.257,284.86014,39.240551,13.446,1
4136659,23.338843448917736,0.0002735543048926,5.25,0.0003771112751904,4136659,K07683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.913244995,132.18552,0.286,0.4931,47.8,0.77,1967.0,3541.46,10.2,1,q1_q17_dr25_tce,5923.0,4.402,1.049,284.91156,39.298618,13.343,0
4138008,20.666897506648795,0.0001092206164851,10.0,0.0004370059725494,4138008,K04742.01,Kepler-442 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,112.303136,230.4383,0.248,5.869,502.1,1.3,241.0,0.79,13.1,1,q1_q17_dr25_tce,4401.0,4.677,0.595,285.36658,39.280079,14.976,1
4138557,22.761768069684035,0.0012261918513267,0.5,0.0012786034420021,4138557,K04033.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.991552822,131.90235,1.158,1.135,607.2,37.93,2558.0,10148.8,17.3,1,q1_q17_dr25_tce,5908.0,3.888,1.862,285.5921,39.206268,11.968,0
4138951,41.872722999550525,7.740258816504092e-05,10.0,0.0002933046103876,4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,1.291233083,131.99105,0.2,1.855,66.0,0.89,1887.0,2993.7,15.9,1,q1_q17_dr25_tce,6384.0,4.419,1.086,285.75204,39.24921,14.135,1
4139816,82.34670027715542,0.0052722222759127,0.5,0.0035669916309527,4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.340218842,171.979062,0.466,1.9104,1632.6,2.03,656.0,43.73,71.6,1,q1_q17_dr25_tce,3950.0,4.754,0.493,286.07913,39.27832,15.954,1
4139816,82.34670027715542,0.0052722222759127,0.5,0.0035669916309527,4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.06036336,147.46554,0.556,3.3203,1494.7,1.96,361.0,4.0,35.2,2,q1_q17_dr25_tce,3950.0,4.754,0.493,286.07913,39.27832,15.954,1
4139816,82.34670027715542,0.0052722222759127,0.5,0.0035669916309527,4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,46.1842039,165.23729,0.013,4.758,1394.7,1.83,273.0,1.32,26.0,3,q1_q17_dr25_tce,3950.0,4.754,0.493,286.07913,39.27832,15.954,1
4139816,82.34670027715542,0.0052722222759127,0.5,0.0035669916309527,4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,7.82502168,136.54995,0.708,2.186,520.8,1.2,494.0,14.05,15.9,4,q1_q17_dr25_tce,3950.0,4.754,0.493,286.07913,39.27832,15.954,1
4140813,20.029261963962373,0.0014756187471954,10.0,0.0031741323711809,4140813,K02117.01,Kepler-1795 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.36019864,131.81481,0.534,2.788,699.9,1.84,520.0,17.3,21.3,1,q1_q17_dr25_tce,4500.0,4.638,0.688,286.47934,39.269958,15.637,1
4141376,513.9096151085647,0.0053334196939197,5.25,0.0007690198998924,4141376,K00280.01,Kepler-1655 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.87290814,180.895933,0.904,2.5342,332.7,2.25,863.0,131.55,84.7,1,q1_q17_dr25_tce,6147.0,4.412,1.04,286.68945,39.21191,11.072,1
4141587,591.730462627577,0.0021407308164859,2.9000000000000004,0.0008319199330984,4141587,K07684.01,,FALSE POSITIVE,FALSE POSITIVE,0.087,1,0,0,0,10.2239787,135.4415,0.439,1.814,213.5,24.43,2364.0,7383.41,6.5,1,q1_q17_dr25_tce,4673.0,2.412,16.823,286.77161,39.266941,13.188,0
4141593,21.92809638656224,4.5957810871569225e-05,10.0,0.0002039558160453,4141593,K07685.01,,CANDIDATE,CANDIDATE,0.651,0,0,0,0,64.740274,149.9922,0.74,15.082,113.1,1.35,518.0,16.96,16.4,1,q1_q17_dr25_tce,5999.0,4.263,1.177,286.77313,39.277531,13.219,1
4141593,21.92809638656224,4.5957810871569225e-05,10.0,0.0002039558160453,4141593,K07685.02,,CANDIDATE,CANDIDATE,0.791,0,0,0,0,33.502923,158.6469,0.756,11.947,70.9,1.08,645.0,40.79,12.5,2,q1_q17_dr25_tce,5999.0,4.263,1.177,286.77313,39.277531,13.219,1
4142768,195.8974829387366,0.0192705054296509,0.5,0.0041135757190442,4142768,K06387.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,13.99585365,131.65924,2.095,5.0308,19681.0,368.42,1202.0,493.55,118.1,1,q1_q17_dr25_tce,5638.0,3.597,2.703,287.26285,39.260021,12.12,0
4142847,23.67811493948204,0.0016736710757841,10.0,0.0029336576602078,4142847,K02210.01,Kepler-1143 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.888904439,132.15271,0.77,1.6043,402.2,1.68,976.0,215.06,23.7,2,q1_q17_dr25_tce,4895.0,4.589,0.759,287.30283,39.289688,15.195,1
4142847,23.67811493948204,0.0016736710757841,10.0,0.0029336576602078,4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,210.631486,300.72292,0.642,8.419,1657.8,3.23,234.0,0.71,25.9,1,q1_q17_dr25_tce,4895.0,4.589,0.759,287.30283,39.289688,15.195,1
4143755,712.8093233661726,0.0012760297143228,10.0,0.0004793070217392,4143755,K00281.01,Kepler-510 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.55662003,189.04354,0.606,8.087,298.9,2.45,797.0,95.35,111.0,1,q1_q17_dr25_tce,5671.0,4.094,1.36,287.655,39.244289,11.947,1
4144231,214.0482604197394,0.0316412782474447,0.5,0.0009505277893019,4144231,K01791.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,22.91339043,140.64839,1.281,3.94,5407.0,24.11,510.0,15.94,86.9,1,q1_q17_dr25_tce,5451.0,4.663,0.6,287.83228,39.225552,15.469,0
4144236,22.90639109132523,0.0690555771790821,0.5,0.0167617959465457,4144236,K06109.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.913446297,140.6466918,0.709,4.11699,251835.0,81.61,811.0,102.27,6512.7,1,q1_q17_dr25_tce,6621.0,4.294,1.297,287.83334,39.221272,11.856,0
4144238,64.1312116874682,0.0029795860515906,0.5,0.0020578122673643,4144238,K05041.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,22.9138322,140.6387,1.189,4.855,340.3,30.24,785.0,89.68,8.0,1,q1_q17_dr25_tce,6154.0,4.201,1.334,287.83432,39.214298,13.757,0
4144576,26.73534218966005,0.0056334384653788,10.0,0.0062132987993729,4144576,K02202.01,Kepler-1139 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.813166357,131.82536,0.06,1.4122,173.5,1.14,1693.0,1945.44,34.8,1,q1_q17_dr25_tce,5237.0,4.5,0.887,287.94562,39.230572,14.113,1
4144873,234.1844413947869,0.0006505487708678,7.65,0.0005987763450089,4144873,K07686.01,,FALSE POSITIVE,FALSE POSITIVE,0.348,1,0,0,0,68.538296,186.21716,0.002,3.627,1087.0,25.77,1031.0,267.17,11.3,1,q1_q17_dr25_tce,4687.0,2.613,8.123,288.03705,39.208988,13.983,0
4147444,21.185823830112145,0.0010225787835846,2.9000000000000004,0.0028891692429648,4147444,K03880.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.803697292,131.51365,0.405,1.5922,69.7,1.0,1783.0,2385.75,25.8,1,q1_q17_dr25_tce,6438.0,4.33,1.166,288.86737,39.264961,10.762,0
4149450,582.6484925891414,0.0021396744001965,2.9000000000000004,0.0002119144807108,4149450,K01864.01,Kepler-1772 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.215109385,133.77747,0.954,4.365,158.0,1.54,1155.0,421.21,53.3,1,q1_q17_dr25_tce,5541.0,4.472,0.934,289.43811,39.270359,13.405,1
4149684,112.34807743684804,0.0562628555377592,0.5,0.0104124050856735,4149684,K06388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.320850062,132.4183917,1.087,4.26661,75927.4,59.16,1221.0,524.62,1691.5,1,q1_q17_dr25_tce,6098.0,4.384,1.083,289.50229,39.211605,13.928,0
4150390,110.4600980307004,0.0169413627473127,0.5,0.0014769771042718,4150390,K01768.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,55.25178622,144.456513,0.978,6.094,39873.6,27.32,444.0,9.15,585.0,1,q1_q17_dr25_tce,5793.0,4.561,0.832,289.68658,39.297199,15.807,0
4150496,139.8122615975155,0.0010423232609965,0.5,0.0005014010395658,4150496,K04046.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.65312868,136.65308,1.185,3.376,508.6,20.38,857.0,127.5,22.6,1,q1_q17_dr25_tce,5880.0,4.525,0.893,289.71487,39.283871,15.534,0
4150496,139.8122615975155,0.0010423232609965,0.5,0.0005014010395658,4150496,K04046.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,94.22498,196.1757,0.801,22.445,346.3,1.84,387.0,5.28,15.5,3,q1_q17_dr25_tce,5880.0,4.525,0.893,289.71487,39.283871,15.534,0
4150539,35.39710101009692,0.0008409761607978,7.65,0.001113347676248,4150539,K01330.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.65306587,134.30886,1.222,4.486,1048.1,19.78,633.0,37.94,43.0,1,q1_q17_dr25_tce,4641.0,4.589,0.694,289.7261,39.272831,15.703,0
4150539,35.39710101009692,0.0008409761607978,7.65,0.001113347676248,4150539,K01330.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,94.219289,196.1952,0.173,24.312,1025.9,2.15,285.0,1.57,37.6,3,q1_q17_dr25_tce,4641.0,4.589,0.694,289.7261,39.272831,15.703,0
4150611,188.54145257181844,0.0457378179041579,0.5,0.0096893387076263,4150611,K03156.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.761119678,131.68986,1.129,1.43,1112.0,27.81,2977.0,18660.94,9.7,4,q1_q17_dr25_tce,6911.0,4.038,1.501,289.74249,39.267059,7.899,1
4150611,188.54145257181844,0.0457378179041579,0.5,0.0096893387076263,4150611,K03156.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.434200327,132.0647,1.208,5.968,3097.3,44.76,2410.0,7985.65,39.1,5,q1_q17_dr25_tce,6911.0,4.038,1.501,289.74249,39.267059,7.899,0
4150611,188.54145257181844,0.0457378179041579,0.5,0.0096893387076263,4150611,K03156.03,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.653098686,136.657941,1.11,3.9071,60715.0,77.15,1324.0,725.95,262.6,1,q1_q17_dr25_tce,6911.0,4.038,1.501,289.74249,39.267059,7.899,0
4150611,188.54145257181844,0.0457378179041579,0.5,0.0096893387076263,4150611,K03156.04,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,94.212787,196.3636,0.001,14.48,55654.0,35.89,597.0,30.09,112.3,3,q1_q17_dr25_tce,6911.0,4.038,1.501,289.74249,39.267059,7.899,0
4150624,266.6321684371365,0.0003466030878107,10.0,0.000513231475264,4150624,K01334.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.6531216,134.30147,1.214,4.39,654.8,22.58,772.0,84.05,35.7,1,q1_q17_dr25_tce,5421.0,4.564,0.852,289.7439,39.286301,15.454,0
4150624,266.6321684371365,0.0003466030878107,10.0,0.000513231475264,4150624,K01334.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,94.225938,196.1319,0.213,22.08,530.4,1.93,348.0,3.48,25.4,3,q1_q17_dr25_tce,5421.0,4.564,0.852,289.7439,39.286301,15.454,0
4150701,60.1451689989526,0.0007099310206303,5.25,0.0010512475802636,4150701,K06110.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.65315602,136.64735,0.049,2.627,417.5,1.37,643.0,40.5,13.6,1,q1_q17_dr25_tce,4746.0,4.605,0.696,289.76312,39.245178,15.863,0
4150703,24.44891901447759,0.0007328589689683,7.65,0.0013963983662355,4150703,K06389.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.6532378,134.3027,0.359,2.974,126.0,0.96,793.0,93.75,9.0,1,q1_q17_dr25_tce,5561.0,4.561,0.854,289.76437,39.246231,14.815,0
4150804,146.0674241654994,0.0021621248838635,7.65,0.0014999426168346,4150804,K03678.01,Kepler-1513 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,160.88451966,277.504342,0.284,10.8771,7590.4,9.09,346.0,3.39,526.1,1,q1_q17_dr25_tce,5650.0,4.313,1.044,289.7916,39.285328,12.888,1
4155328,379.57202467108254,0.0006404774177347,2.9000000000000004,0.0007974932355364,4155328,K01335.01,Kepler-820 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,127.8334997,293.41845,0.416,10.914,1829.9,9.46,554.0,22.21,76.9,1,q1_q17_dr25_tce,6505.0,3.973,2.17,291.02014,39.22068,13.968,1
4157052,30.76592552974102,0.0003254507306784,10.0,0.0008165863281616,4157052,K04468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.791771167,131.523083,1.224,2.4463,509.2,82.71,3419.0,32163.04,82.4,1,q1_q17_dr25_tce,6218.0,3.678,3.07,291.48654,39.211723,13.852,0
4157325,353.6656983961314,0.0047727581380131,10.0,0.0024556842793203,4157325,K01860.01,Kepler-416 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.31943553,132.22892,0.775,3.3422,581.1,2.71,986.0,223.15,61.0,1,q1_q17_dr25_tce,5670.0,4.397,1.022,291.55695,39.227291,14.028,1
4157325,353.6656983961314,0.0047727581380131,10.0,0.0024556842793203,4157325,K01860.02,Kepler-416 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.20951755,360.3204,0.779,4.1808,538.1,2.61,791.0,92.68,45.5,2,q1_q17_dr25_tce,5670.0,4.397,1.022,291.55695,39.227291,14.028,1
4157325,353.6656983961314,0.0047727581380131,10.0,0.0024556842793203,4157325,K01860.03,Kepler-416 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.07644709,353.7643,0.708,2.6326,216.7,1.61,1253.0,583.25,29.3,3,q1_q17_dr25_tce,5670.0,4.397,1.022,291.55695,39.227291,14.028,1
4157325,353.6656983961314,0.0047727581380131,10.0,0.0024556842793203,4157325,K01860.04,,FALSE POSITIVE,FALSE POSITIVE,0.085,0,0,1,0,24.8434837,148.1777,0.641,4.8,217.4,1.58,625.0,35.97,14.2,4,q1_q17_dr25_tce,5670.0,4.397,1.022,291.55695,39.227291,14.028,0
4157488,28.58775135197752,0.0423480688925662,0.5,0.0194768411721668,4157488,K06390.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.197420145,132.5674705,1.025,6.78534,91307.3,81.49,1416.0,949.86,4262.1,1,q1_q17_dr25_tce,6248.0,4.05,1.528,291.60318,39.228329,13.961,0
4159347,411.0587001102283,0.0018730014163508,0.5,0.0006388415874677,4159347,K00394.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,12.28351275,174.36652,1.224,3.634,597.8,74.76,1342.0,765.56,23.4,1,q1_q17_dr25_tce,6171.0,3.668,2.759,292.03107,39.24548,13.167,0
4160006,20.383671956431385,0.0794545440203119,0.5,0.116614190366762,4160006,K05045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.018360336,131.67768,0.553,7.622,393969.0,107.0,2302.0,6627.64,967.4,1,q1_q17_dr25_tce,6160.0,4.144,1.463,292.1795,39.238621,14.299,0
4160669,69.69882311008337,0.171341539827369,10.0,0.1533349137890836,4160669,K06391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.183517999,132.692938,1.214,4.2703,1321.6,4633.66,9791.0,2169685.72,147.7,1,q1_q17_dr25_tce,3198.0,0.047,162.725,292.32391,39.299351,11.296,0
4164393,314.1112301270931,0.1288569375678833,0.5,0.0050144649524962,4164393,K03413.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,49.612757516,165.9984372,0.929,7.07603,130460.0,57.08,536.0,19.46,2070.3,1,q1_q17_dr25_tce,6241.0,4.45,1.031,293.21729,39.207809,15.217,0
4164922,28.973864323136407,0.0042901889302963,2.9000000000000004,0.0053611301739351,4164922,K03864.01,Kepler-1698 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.210693626,132.39306,0.597,1.434,159.1,0.99,1351.0,784.51,41.6,1,q1_q17_dr25_tce,5014.0,4.559,0.756,293.34497,39.257809,12.914,1
4164922,28.973864323136407,0.0042901889302963,2.9000000000000004,0.0053611301739351,4164922,K03864.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,18.2572722,134.44527,0.412,3.434,157.5,0.94,547.0,21.16,17.3,2,q1_q17_dr25_tce,5014.0,4.559,0.756,293.34497,39.257809,12.914,1
4164994,445.08141641694846,0.008793227816361,10.0,0.0023026004045371,4164994,K01320.01,Kepler-816 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.50682978,360.082152,0.407,3.7769,13355.5,9.01,668.0,47.21,343.4,1,q1_q17_dr25_tce,5127.0,4.589,0.782,293.36285,39.212448,15.95,1
4165473,21.53585375324959,0.0009264385478265,7.65,0.0015499316059242,4165473,K00550.01,Kepler-597 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.02363236,178.52482,0.032,3.9734,607.0,2.3,743.0,71.85,50.5,1,q1_q17_dr25_tce,5627.0,4.453,0.945,293.47012,39.252811,14.07,1
4165960,20.35200474817768,0.0001997720130643,10.0,0.0008039383101192,4165960,K00395.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,6.77449545,171.0118,1.178,2.5416,481.9,29.41,1219.0,521.03,41.9,1,q1_q17_dr25_tce,6517.0,4.265,1.342,293.57086,39.25264,13.889,0
